Step,TankID,Team,X,Y,Heading,TurretHeading,Velocity,HP,GunEnergy
626,2,0,483.4,715.5,251.9,178.0,0.0,0,15
626,3,1,146.6,523.2,65.9,72.2,3.3,2,15
626,4,1,497.5,413.9,241.3,52.1,7.1,5,7
626,5,1,311.2,556.2,345.2,62.1,7.3,7,12
627,0,0,329.9,688.6,269.8,318.0,0.0,0,15
627,1,0,631.1,167.6,133.9,146.0,7.8,4,13
627,2,0,483.4,715.5,251.9,178.0,0.0,0,15
627,3,1,149.6,521.8,65.9,72.3,3.3,2,15
627,4,1,491.4,417.2,246.1,52.1,6.9,5,8
627,5,1,309.4,549.3,345.2,62.8,7.1,7,13
628,0,0,329.9,688.6,269.8,318.0,0.0,0,15
628,1,0,636.6,172.9,133.9,142.0,7.6,4,14
628,2,0,483.4,715.5,251.9,178.0,0.0,0,15
628,3,1,152.5,520.5,65.9,72.5,3.2,2,15
628,4,1,485.2,420.0,246.1,55.3,6.8,5,9
628,5,1,307.6,542.6,345.2,63.7,7.0,7,14
629,0,0,329.9,688.6,269.8,318.0,0.0,0,15
629,1,0,641.9,178.1,138.3,142.0,7.5,4,15
629,2,0,483.4,715.5,251.9,178.0,0.0,0,15
629,3,1,155.4,519.2,65.9,72.6,3.1,2,15
629,4,1,479.1,422.7,246.1,56.5,6.7,4,10
629,5,1,305.8,535.9,345.2,64.4,6.9,7,15
630,0,0,329.9,688.6,269.8,318.0,0.0,0,15
630,1,0,646.8,183.6,138.3,142.0,7.3,4,0
630,2,0,483.4,715.5,251.9,178.0,0.0,0,15
630,3,1,158.2,518.0,65.9,72.7,3.1,2,15
630,4,1,473.1,425.3,246.1,56.5,7.5,4,11
630,5,1,304.1,529.4,345.2,64.4,6.7,7,0
631,0,0,329.9,688.6,269.8,318.0,0.0,0,15
631,1,0,651.6,189.0,138.3,138.0,7.2,4,1
631,2,0,483.4,715.5,251.9,178.0,0.0,0,15
631,3,1,161.0,516.7,65.9,72.8,3.0,2,15
631,4,1,466.3,428.3,246.1,58.6,7.4,4,12
631,5,1,302.4,523.1,345.2,65.9,6.6,7,1
632,0,0,329.9,688.6,269.8,318.0,0.0,0,15
632,1,0,656.3,194.2,143.0,138.0,7.0,4,2
632,2,0,483.4,715.5,251.9,178.0,0.0,0,15
632,3,1,163.7,515.5,65.9,73.1,3.0,2,15
632,4,1,459.7,431.3,246.1,59.5,7.2,4,13
632,5,1,300.8,516.8,345.2,66.6,6.5,7,2
633,0,0,329.9,688.6,269.8,318.0,0.0,0,15
633,1,0,660.4,199.7,143.0,134.0,6.9,3,3
633,2,0,483.4,715.5,251.9,178.0,0.0,0,15
633,3,1,166.3,514.3,65.9,73.3,2.9,2,15
633,4,1,453.2,434.1,246.1,60.4,7.1,4,14
633,5,1,299.2,510.7,345.2,66.6,7.3,7,3
634,0,0,329.9,688.6,269.8,318.0,0.0,0,15
634,1,0,664.5,205.1,143.0,134.0,7.8,3,4
634,2,0,483.4,715.5,251.9,178.0,0.0,0,15
634,3,1,168.9,513.2,65.9,73.4,2.8,2,15
634,4,1,446.9,436.9,246.1,61.7,6.9,4,15
634,5,1,297.3,503.7,345.2,68.0,7.2,7,4
635,0,0,329.9,688.6,269.8,318.0,0.0,0,15
635,1,0,669.1,211.2,147.3,134.0,7.6,3,5
635,2,0,483.4,715.5,251.9,178.0,0.0,0,15
635,3,1,171.4,512.0,65.9,73.5,2.8,2,15
635,4,1,440.7,439.7,246.1,61.7,6.8,4,0
635,5,1,295.5,496.9,345.2,68.6,7.0,7,5
636,0,0,329.9,688.6,269.8,318.0,0.0,0,15
636,1,0,673.1,217.5,147.3,130.0,7.5,3,6
636,2,0,483.4,715.5,251.9,178.0,0.0,0,15
636,3,1,173.9,510.9,65.9,73.6,2.7,2,15
636,4,1,434.6,442.4,246.1,61.7,7.7,4,1
636,5,1,293.8,490.3,350.0,68.6,6.9,7,6
637,0,0,329.9,688.6,269.8,318.0,0.0,0,15
637,1,0,677.0,223.6,151.8,130.0,7.3,3,7
637,2,0,483.4,715.5,251.9,178.0,0.0,0,15
637,3,1,176.4,509.8,65.9,73.7,2.7,2,15
637,4,1,427.7,445.4,246.1,63.8,7.5,4,2
637,5,1,292.6,483.6,350.0,70.0,6.8,7,7
638,0,0,329.9,688.6,269.8,318.0,0.0,0,15
638,1,0,680.4,229.9,151.8,126.0,7.2,3,8
638,2,0,483.4,715.5,251.9,178.0,0.0,0,15
638,3,1,178.8,508.8,65.9,74.0,2.6,2,15
638,4,1,420.9,448.4,246.1,64.4,7.4,3,3
638,5,1,291.4,477.1,350.0,70.6,6.6,7,8
639,0,0,329.9,688.6,269.8,318.0,0.0,0,15
639,1,0,683.7,236.1,156.6,126.0,7.0,3,9
639,2,0,483.4,715.5,251.9,178.0,0.0,0,15
639,3,1,181.1,507.7,65.9,74.1,2.6,2,15
639,4,1,414.3,451.4,250.7,64.4,7.2,3,4
639,5,1,290.3,470.7,350.0,70.6,7.5,7,9
640,0,0,329.9,688.6,269.8,318.0,0.0,0,15
640,1,0,686.5,242.4,156.6,122.0,6.9,3,10
640,2,0,483.4,715.5,251.9,178.0,0.0,0,15
640,3,1,183.4,506.7,73.9,74.1,2.5,2,15
640,4,1,407.7,453.7,250.7,65.9,7.1,3,5
640,5,1,289.0,463.5,350.0,71.8,7.3,7,10
641,0,0,329.9,688.6,269.8,318.0,0.0,0,15
641,1,0,689.1,248.6,156.6,122.0,7.7,3,11
641,2,0,483.4,715.5,251.9,178.0,0.0,0,15
641,3,1,185.8,506.0,73.9,84.1,2.5,2,15
641,4,1,401.1,456.0,250.7,66.5,6.9,3,6
641,5,1,287.8,456.4,350.0,72.4,7.2,7,11
642,0,0,329.9,688.6,269.8,318.0,0.0,0,15
642,1,0,692.2,255.6,160.9,122.0,7.6,3,12
642,2,0,483.4,715.5,251.9,178.0,0.0,0,15
642,3,1,188.1,505.3,73.9,94.1,2.4,2,15
642,4,1,394.7,458.2,250.7,66.5,7.8,3,7
642,5,1,286.6,449.4,354.7,72.4,7.1,7,12
643,0,0,329.9,688.6,269.8,318.0,0.0,0,15
643,1,0,694.6,262.6,160.9,118.0,7.4,3,13
643,2,0,483.4,715.5,251.9,178.0,0.0,0,15
643,3,1,190.4,504.7,73.9,104.1,2.4,2,15
643,4,1,387.5,460.8,250.7,67.8,7.6,3,8
643,5,1,285.9,442.5,354.7,73.7,6.9,7,13
644,0,0,329.9,688.6,269.8,318.0,0.0,0,15
644,1,0,697.0,269.5,165.4,118.0,7.3,3,14
644,2,0,483.4,715.5,251.9,178.0,0.0,0,15
644,3,1,192.6,504.0,73.9,104.1,3.3,2,15
644,4,1,380.4,463.2,250.7,68.2,7.5,3,9
644,5,1,285.3,435.8,354.7,74.2,6.8,7,14
645,0,0,329.9,688.6,269.8,318.0,0.0,0,15
645,1,0,698.8,276.4,165.4,114.0,7.1,3,15
645,2,0,483.4,715.5,251.9,178.0,0.0,0,15
645,3,1,195.7,503.1,73.9,114.1,3.3,2,15
645,4,1,373.5,465.7,255.2,68.2,7.3,3,10
645,5,1,284.7,429.2,354.7,74.7,6.6,7,15
646,0,0,329.9,688.6,269.8,318.0,0.0,0,15
646,1,0,700.5,283.1,165.4,114.0,7.0,3,0
646,2,0,483.4,715.5,251.9,178.0,0.0,0,15
646,3,1,198.8,502.2,73.9,124.1,3.2,2,15
646,4,1,366.5,467.5,255.2,69.1,7.2,3,11
646,5,1,284.1,422.7,354.7,74.7,6.5,7,0
647,0,0,329.9,688.6,269.8,318.0,0.0,0,15
647,1,0,702.3,289.8,165.4,114.0,7.9,3,1
647,2,0,483.4,715.5,251.9,178.0,0.0,0,15
647,3,1,201.8,501.4,73.9,134.1,3.1,2,15
647,4,1,359.7,469.3,255.2,69.8,7.0,3,12
647,5,1,283.5,416.4,354.7,84.7,6.4,7,1
648,0,0,329.9,688.6,269.8,318.0,0.0,0,15
648,1,0,704.2,297.2,169.7,114.0,7.7,3,2
648,2,0,483.4,715.5,251.9,178.0,0.0,0,15
648,3,1,204.7,500.5,73.9,134.1,4.1,2,15
648,4,1,353.0,471.1,255.2,70.2,6.9,3,13
648,5,1,282.9,410.1,354.7,84.7,7.2,7,2
649,0,0,329.9,688.6,269.8,318.0,0.0,0,15
649,1,0,705.6,304.6,169.7,110.0,7.5,3,3
649,2,0,483.4,715.5,251.9,178.0,0.0,0,15
649,3,1,208.6,499.4,73.9,144.1,4.0,2,15
649,4,1,346.5,472.8,255.2,70.6,6.8,3,14
649,5,1,282.3,403.1,354.7,94.7,7.1,7,3
650,0,0,329.9,688.6,269.8,318.0,0.0,0,15
650,1,0,706.9,311.9,174.1,110.0,7.4,3,4
650,2,0,483.4,715.5,251.9,178.0,0.0,0,15
650,3,1,212.3,498.3,73.9,154.1,3.9,2,15
650,4,1,340.1,474.5,255.2,70.9,6.6,3,15
650,5,1,281.6,396.1,354.7,98.7,7.0,7,4
651,0,0,329.9,688.6,269.8,318.0,0.0,0,15
651,1,0,707.6,319.1,174.1,106.0,7.2,3,5
651,2,0,483.4,715.5,251.9,178.0,0.0,0,15
651,3,1,216.0,497.3,73.9,164.1,3.8,2,15
651,4,1,333.8,476.2,255.2,80.9,6.5,3,15
651,5,1,281.0,389.4,354.7,98.7,7.8,7,5
652,0,0,329.9,688.6,269.8,318.0,0.0,0,15
652,1,0,708.4,326.2,178.8,106.0,7.1,3,6
652,2,0,483.4,715.5,251.9,178.0,0.0,0,15
652,3,1,219.6,496.2,73.9,164.1,4.7,2,15
652,4,1,327.6,477.8,255.2,90.9,6.4,3,15
652,5,1,280.3,381.7,354.7,100.9,7.7,7,6
653,0,0,329.9,688.6,269.8,318.0,0.0,0,15
653,1,0,708.5,333.1,178.8,102.0,7.0,3,7
653,2,0,483.4,715.5,251.9,178.0,0.0,0,15
653,3,1,224.1,494.9,73.9,174.1,4.7,2,15
653,4,1,321.6,479.4,255.2,90.9,6.2,3,0
653,5,1,279.6,374.2,354.7,102.1,7.5,7,7
654,0,0,329.9,688.6,269.8,318.0,0.0,0,15
654,1,0,708.6,339.9,178.8,102.0,7.8,3,8
654,2,0,483.4,715.5,251.9,178.0,0.0,0,15
654,3,1,228.4,493.7,73.9,184.1,4.6,2,15
654,4,1,315.7,481.0,255.2,90.9,7.1,3,1
654,5,1,278.9,366.9,359.2,102.1,7.4,7,8
655,0,0,329.9,688.6,269.8,318.0,0.0,0,15
655,1,0,708.8,347.6,183.0,102.0,7.7,3,9
655,2,0,483.4,715.5,251.9,178.0,0.0,0,15
655,3,1,232.7,492.4,73.9,194.1,4.5,2,15
655,4,1,308.9,482.7,255.2,94.7,7.0,3,2
655,5,1,278.8,359.7,359.2,103.9,7.2,7,9
656,0,0,329.9,688.6,269.8,318.0,0.0,0,15
656,1,0,708.4,355.1,183.0,98.0,7.5,3,10
656,2,0,483.4,715.5,251.9,178.0,0.0,0,15
656,3,1,236.9,491.2,73.9,194.1,5.4,2,15
656,4,1,302.3,484.5,255.2,95.3,6.8,3,3
656,5,1,278.7,352.6,359.2,104.9,7.1,7,10
657,0,0,329.9,688.6,269.8,318.0,0.0,0,15
657,1,0,708.0,362.4,187.5,98.0,7.4,3,11
657,2,0,483.4,715.5,251.9,178.0,0.0,0,15
657,3,1,242.0,489.7,73.9,204.1,5.3,2,15
657,4,1,295.8,486.2,255.2,95.3,7.7,3,4
657,5,1,278.7,345.7,4.0,104.9,6.9,7,11
658,0,0,329.9,688.6,269.8,318.0,0.0,0,15
658,1,0,707.1,369.6,187.5,94.0,7.2,3,12
658,2,0,483.4,715.5,251.9,178.0,0.0,0,15
658,3,1,247.0,488.3,73.9,214.1,5.2,2,15
658,4,1,288.6,488.1,255.2,96.3,7.5,3,5
658,5,1,279.1,338.9,4.0,106.5,6.8,7,12
659,0,0,329.9,688.6,269.8,318.0,0.0,0,15
659,1,0,706.1,376.6,192.2,94.0,7.1,3,13
659,2,0,483.4,715.5,251.9,178.0,0.0,0,15
659,3,1,251.8,486.9,73.9,224.1,5.1,2,15
659,4,1,281.4,490.0,255.2,96.7,7.4,3,6
659,5,1,279.6,332.3,4.0,107.4,6.7,7,13
660,0,0,329.9,688.6,269.8,318.0,0.0,0,15
660,1,0,704.7,383.4,192.2,90.0,6.9,3,14
660,2,0,483.4,715.5,251.9,178.0,0.0,0,15
660,3,1,256.6,485.5,73.9,224.1,6.0,2,15
660,4,1,274.4,491.9,250.6,96.7,7.2,3,7
660,5,1,280.0,325.8,4.0,108.2,6.5,7,14
661,0,0,329.9,688.6,269.8,318.0,0.0,0,15
661,1,0,703.2,390.0,192.2,90.0,7.8,3,15
661,2,0,483.4,715.5,251.9,178.0,0.0,0,15
661,3,1,262.2,483.9,73.9,234.1,5.8,2,15
661,4,1,267.7,494.2,250.6,97.9,7.1,3,8
661,5,1,280.5,319.4,4.0,109.0,6.4,7,15
662,0,0,329.9,688.6,269.8,318.0,0.0,0,15
662,1,0,701.6,397.5,192.2,90.0,7.6,3,0
662,2,0,483.4,715.5,251.9,178.0,0.0,0,15
662,3,1,267.7,482.3,73.9,244.1,5.7,2,15
662,4,1,261.1,496.5,250.6,98.2,7.0,3,9
662,5,1,280.9,313.2,4.0,109.0,6.3,7,0
663,0,0,329.9,688.6,269.8,318.0,0.0,0,15
663,1,0,700.0,404.8,196.6,90.0,7.5,3,1
663,2,0,483.4,715.5,251.9,178.0,0.0,0,15
663,3,1,273.1,480.8,73.9,254.1,5.6,2,15
663,4,1,254.7,498.8,250.6,98.2,7.8,3,10
663,5,1,281.4,307.0,4.0,109.0,7.1,7,1
664,0,0,329.9,688.6,269.8,318.0,0.0,0,15
664,1,0,698.0,411.8,196.6,86.0,7.3,3,2
664,2,0,483.4,715.5,251.9,178.0,0.0,0,15
664,3,1,278.4,479.2,73.9,254.1,6.5,2,15
664,4,1,247.5,501.4,250.6,98.8,7.7,3,11
664,5,1,281.9,300.1,4.0,111.0,7.0,7,2
665,0,0,329.9,688.6,269.8,318.0,0.0,0,15
665,1,0,695.9,418.7,201.2,86.0,7.2,3,3
665,2,0,483.4,715.5,251.9,178.0,0.0,0,15
665,3,1,284.5,477.5,73.9,264.1,6.4,2,15
665,4,1,240.4,503.8,250.6,99.0,7.5,3,12
665,5,1,282.3,293.2,4.0,111.7,6.9,7,3
666,0,0,329.9,688.6,269.8,318.0,0.0,0,15
666,1,0,693.3,425.2,201.2,82.0,7.0,3,4
666,2,0,483.4,715.5,251.9,178.0,0.0,0,15
666,3,1,290.5,475.7,73.9,274.1,6.2,2,15
666,4,1,233.4,506.3,250.6,99.3,7.4,3,13
666,5,1,282.8,286.5,4.0,111.7,7.7,7,4
667,0,0,329.9,688.6,269.8,318.0,0.0,0,15
667,1,0,690.9,431.7,206.1,82.0,6.9,3,5
667,2,0,483.4,715.5,251.9,178.0,0.0,0,15
667,3,1,296.4,474.0,73.9,284.1,6.1,2,15
667,4,1,226.6,508.7,250.6,99.5,7.2,3,14
667,5,1,283.3,279.0,4.0,121.7,7.6,7,5
668,0,0,329.9,688.6,269.8,318.0,0.0,0,15
668,1,0,687.9,437.7,206.1,82.0,7.8,3,6
668,2,0,483.4,715.5,251.9,178.0,0.0,0,15
668,3,1,302.1,472.4,73.9,284.1,7.0,2,15
668,4,1,220.0,511.0,250.6,99.7,7.1,3,15
668,5,1,283.8,271.6,4.0,131.7,7.4,7,6
669,0,0,329.9,688.6,269.8,318.0,0.0,0,15
669,1,0,684.5,444.6,206.1,78.0,7.6,3,7
669,2,0,483.4,715.5,251.9,178.0,0.0,0,15
669,3,1,308.7,470.5,73.9,294.1,6.9,2,15
669,4,1,213.4,513.3,250.6,99.7,6.9,3,0
669,5,1,284.4,264.3,8.6,131.7,7.3,7,7
670,0,0,329.9,688.6,269.8,318.0,0.0,0,15
670,1,0,681.3,451.3,210.5,78.0,7.5,3,8
670,2,0,483.4,715.5,251.9,178.0,0.0,0,15
670,3,1,315.2,468.6,73.9,304.1,6.7,2,15
670,4,1,207.0,515.6,250.6,100.2,6.8,3,1
670,5,1,285.4,257.3,8.6,141.7,7.1,7,8
671,0,0,329.9,688.6,269.8,318.0,0.0,0,15
671,1,0,677.6,457.6,210.5,74.0,7.3,3,9
671,2,0,483.4,715.5,251.9,178.0,0.0,0,15
671,3,1,321.5,466.8,73.9,314.1,6.6,2,15
671,4,1,200.7,517.8,250.6,100.4,6.7,3,2
671,5,1,286.5,250.4,8.6,145.1,7.0,7,9
672,0,0,329.9,688.6,269.8,318.0,0.0,0,15
672,1,0,673.9,463.7,215.1,74.0,7.2,3,10
672,2,0,483.4,715.5,251.9,178.0,0.0,0,15
672,3,1,327.7,465.0,73.9,314.1,7.5,2,15
672,4,1,194.6,519.9,250.6,100.4,7.5,3,3
672,5,1,287.5,243.6,8.6,145.1,7.8,7,10
673,0,0,329.9,688.6,269.8,318.0,0.0,0,15
673,1,0,669.9,469.5,215.1,70.0,7.0,3,11
673,2,0,483.4,715.5,251.9,178.0,0.0,0,15
673,3,1,334.7,462.9,73.9,324.1,7.3,2,15
673,4,1,187.6,522.4,250.6,100.8,7.4,3,4
673,5,1,288.6,236.0,8.6,147.8,7.7,7,11
674,0,0,329.9,688.6,269.8,318.0,0.0,0,15
674,1,0,666.0,475.1,219.9,70.0,6.9,2,12
674,2,0,483.4,715.5,251.9,178.0,0.0,0,15
674,3,1,341.6,461.0,73.9,334.1,7.2,2,15
674,4,1,180.8,524.8,250.6,100.9,7.2,3,5
674,5,1,289.7,228.6,8.6,149.3,7.5,7,12
675,0,0,329.9,688.6,269.8,318.0,0.0,0,15
675,1,0,661.6,480.3,219.9,70.0,7.7,2,13
675,2,0,483.4,715.5,251.9,178.0,0.0,0,15
675,3,1,348.3,459.0,73.9,344.1,7.0,2,15
675,4,1,174.1,527.1,245.9,100.9,7.1,3,6
675,5,1,290.8,221.3,8.6,150.8,7.4,7,13
676,0,0,329.9,688.6,269.8,318.0,0.0,0,15
676,1,0,656.8,486.1,219.9,66.0,7.6,2,14
676,2,0,483.4,715.5,251.9,178.0,0.0,0,15
676,3,1,354.9,457.1,73.9,354.1,6.9,2,15
676,4,1,167.8,530.0,245.9,101.2,6.9,3,7
676,5,1,291.9,214.2,8.6,152.2,7.2,7,14
677,0,0,329.9,688.6,269.8,318.0,0.0,0,15
677,1,0,652.0,491.8,224.4,66.0,7.4,2,15
677,2,0,483.4,715.5,251.9,178.0,0.0,0,15
677,3,1,361.4,455.2,73.9,4.1,6.7,2,15
677,4,1,161.6,532.7,245.9,101.4,6.8,3,8
677,5,1,293.0,207.2,8.6,153.5,7.1,7,15
678,0,0,329.9,688.6,269.8,318.0,0.0,0,15
678,1,0,646.9,497.0,224.4,66.0,7.3,2,0
678,2,0,483.4,715.5,251.9,178.0,0.0,0,15
678,3,1,367.7,453.4,73.9,14.1,6.6,2,15
678,4,1,155.5,535.5,245.9,101.4,7.7,3,9
678,5,1,294.0,200.3,8.6,154.8,6.9,7,15
679,0,0,329.9,688.6,269.8,318.0,0.0,0,15
679,1,0,641.9,502.1,224.4,62.0,7.1,2,1
679,2,0,483.4,715.5,251.9,178.0,0.0,0,15
679,3,1,374.0,451.6,73.9,24.1,6.5,2,15
679,4,1,148.7,538.5,245.9,101.1,7.5,3,10
679,5,1,295.0,193.6,8.6,155.9,6.8,7,15
680,0,0,329.9,688.6,269.8,318.0,0.0,0,15
680,1,0,637.0,507.1,229.1,62.0,7.0,2,2
680,2,0,483.4,715.5,251.9,178.0,0.0,0,15
680,3,1,380.0,449.8,68.6,24.1,6.3,2,15
680,4,1,141.9,541.5,245.9,101.1,7.4,3,11
680,5,1,296.0,187.0,8.6,157.0,6.7,7,15
681,0,0,329.9,688.6,269.8,318.0,0.0,0,15
681,1,0,631.8,511.6,229.1,62.0,7.9,2,3
681,2,0,483.4,715.5,251.9,178.0,0.0,0,15
681,3,1,385.8,447.6,68.6,34.1,6.2,2,15
681,4,1,135.4,544.5,241.3,101.1,7.2,3,12
681,5,1,297.0,180.5,8.6,157.0,6.5,7,0
682,0,0,329.9,688.6,269.8,318.0,0.0,0,15
682,1,0,626.0,516.6,229.1,58.0,7.7,2,4
682,2,0,483.4,715.5,251.9,178.0,0.0,0,15
682,3,1,391.5,445.4,68.6,44.1,6.1,2,15
682,4,1,129.1,547.9,241.3,100.8,7.1,3,13
682,5,1,297.9,174.2,8.6,159.0,6.4,7,1
683,0,0,329.9,688.6,269.8,318.0,0.0,0,15
683,1,0,620.3,521.5,233.5,58.0,7.5,2,5
683,2,0,483.4,715.5,251.9,178.0,0.0,0,15
683,3,1,397.1,443.2,68.6,54.1,6.0,2,15
683,4,1,123.1,551.2,241.3,100.8,6.9,3,14
683,5,1,298.9,168.0,8.6,160.0,6.3,7,2
684,0,0,329.9,688.6,269.8,318.0,0.0,0,15
684,1,0,614.4,525.9,233.5,54.0,7.4,2,6
684,2,0,483.4,715.5,251.9,178.0,0.0,0,15
684,3,1,402.5,441.1,68.6,54.1,6.8,2,15
684,4,1,117.1,554.4,241.3,100.5,6.8,3,15
684,5,1,299.8,161.9,8.6,160.0,7.1,7,3
685,0,0,329.9,688.6,269.8,318.0,0.0,0,15
685,1,0,608.6,530.2,238.0,54.0,7.2,2,7
685,2,0,483.4,715.5,251.9,178.0,0.0,0,15
685,3,1,408.7,438.6,68.6,64.1,6.7,2,15
685,4,1,111.3,557.6,241.3,100.5,6.7,3,0
685,5,1,300.8,155.0,8.6,161.7,7.0,7,4
686,0,0,329.9,688.6,269.8,318.0,0.0,0,15
686,1,0,602.5,534.0,238.0,50.0,7.1,2,8
686,2,0,483.4,715.5,251.9,178.0,0.0,0,15
686,3,1,414.9,436.2,68.6,74.1,6.6,2,15
686,4,1,105.6,560.8,241.3,100.5,6.5,3,1
686,5,1,301.8,148.2,8.6,162.5,6.9,7,5
687,0,0,329.9,688.6,269.8,318.0,0.0,0,15
687,1,0,596.6,537.7,242.8,50.0,7.0,2,9
687,2,0,483.4,715.5,251.9,178.0,0.0,0,15
687,3,1,420.9,433.9,68.6,84.1,6.4,2,15
687,4,1,100.0,563.8,241.3,100.5,7.4,3,2
687,5,1,302.8,141.5,8.6,162.5,7.7,7,6
688,0,0,329.9,688.6,269.8,318.0,0.0,0,15
688,1,0,590.6,540.8,242.8,50.0,7.8,2,10
688,2,0,483.4,715.5,251.9,178.0,0.0,0,15
688,3,1,426.8,431.6,68.6,84.1,7.3,2,15
688,4,1,93.6,567.3,241.3,100.3,7.2,3,3
688,5,1,304.0,134.0,8.6,164.0,7.6,7,7
689,0,0,329.9,688.6,269.8,318.0,0.0,0,15
689,1,0,583.8,544.3,242.8,46.0,7.7,2,11
689,2,0,483.4,715.5,251.9,178.0,0.0,0,15
689,3,1,433.4,429.0,68.6,94.1,7.2,2,15
689,4,1,87.4,570.7,241.3,100.0,7.1,3,4
689,5,1,305.1,126.7,8.6,164.8,7.4,7,8
690,0,0,329.9,688.6,269.8,318.0,0.0,0,15
690,1,0,577.1,547.7,247.2,46.0,7.5,2,12
690,2,0,483.4,715.5,251.9,178.0,0.0,0,15
690,3,1,440.0,426.4,68.6,104.1,7.0,2,15
690,4,1,81.3,574.0,236.6,100.0,7.0,3,5
690,5,1,306.2,119.5,13.1,164.8,7.3,7,9
691,0,0,329.9,688.6,269.8,318.0,0.0,0,15
691,1,0,570.3,550.6,247.2,42.0,7.4,1,13
691,2,0,483.4,715.5,251.9,178.0,0.0,0,15
691,3,1,446.4,423.9,68.6,114.1,6.9,2,15
691,4,1,75.6,577.8,236.6,99.8,6.8,3,6
691,5,1,307.8,112.6,13.1,166.1,7.1,7,10
692,0,0,329.9,688.6,269.8,318.0,0.0,0,15
692,1,0,563.6,553.4,251.8,42.0,7.2,1,14
692,2,0,483.4,715.5,251.9,178.0,0.0,0,15
692,3,1,452.7,421.4,68.6,114.1,7.7,2,15
692,4,1,70.0,581.5,236.6,99.8,4.7,3,7
692,5,1,309.4,105.8,13.1,166.8,7.0,7,11
693,0,0,329.9,688.6,269.8,318.0,0.0,0,15
693,1,0,556.9,555.6,251.8,38.0,7.1,1,15
693,2,0,483.4,715.5,251.9,178.0,0.0,0,15
693,3,1,459.7,418.7,68.6,124.1,7.6,2,15
693,4,1,66.2,584.0,236.6,99.8,2.6,3,8
693,5,1,310.9,99.1,13.1,166.8,7.8,7,12
694,0,0,329.9,688.6,269.8,318.0,0.0,0,15
694,1,0,550.4,557.8,251.8,38.0,6.9,1,0
694,2,0,483.4,715.5,251.9,178.0,0.0,0,15
694,3,1,466.7,416.0,68.6,134.1,7.4,2,15
694,4,1,64.1,585.4,236.6,99.8,0.5,3,9
694,5,1,312.7,91.6,13.1,168.0,7.7,7,13
695,0,0,329.9,688.6,269.8,318.0,0.0,0,15
695,1,0,543.9,559.9,251.8,38.0,7.8,1,1
695,2,0,483.4,715.5,251.9,178.0,0.0,0,15
695,3,1,473.5,413.3,68.6,144.1,7.3,2,15
695,4,1,63.6,585.7,236.6,99.8,0.0,3,10
695,5,1,314.4,84.3,13.1,168.7,7.5,7,14
696,0,0,329.9,688.6,269.8,318.0,0.0,0,15
696,1,0,536.7,562.3,256.1,38.0,7.6,1,2
696,2,0,483.4,715.5,251.9,178.0,0.0,0,15
696,3,1,480.1,410.7,68.6,154.1,7.1,2,15
696,4,1,63.6,585.7,236.6,99.8,-1.0,3,11
696,5,1,316.0,77.1,13.1,169.2,7.4,7,15
697,0,0,329.9,688.6,269.8,318.0,0.0,0,15
697,1,0,529.4,564.1,256.1,34.0,7.5,1,3
697,2,0,483.4,715.5,251.9,178.0,0.0,0,15
697,3,1,486.6,408.1,68.6,164.1,7.0,2,15
697,4,1,64.4,585.1,236.6,99.8,-2.0,3,12
697,5,1,317.7,70.0,13.1,169.2,5.2,7,15
698,0,0,329.9,688.6,269.8,318.0,0.0,0,15
698,1,0,522.3,565.8,260.6,34.0,7.3,1,4
698,2,0,483.4,715.5,251.9,178.0,0.0,0,15
698,3,1,493.0,405.6,68.6,164.1,6.9,2,0
698,4,1,66.1,584.1,236.6,99.8,-2.9,3,13
698,5,1,318.8,65.0,13.1,169.2,3.1,7,15
699,0,0,329.9,688.6,269.8,318.0,0.0,0,15
699,1,0,515.2,567.0,260.6,30.0,7.2,1,5
699,2,0,483.4,715.5,251.9,178.0,0.0,0,15
699,3,1,499.3,403.2,68.6,167.1,6.7,2,1
699,4,1,68.5,582.5,236.6,99.8,-3.9,3,14
699,5,1,319.5,62.0,13.1,169.2,1.1,7,15
700,0,0,329.9,688.6,269.8,318.0,0.0,0,15
700,1,0,508.3,568.2,265.3,30.0,7.0,1,6
700,2,0,483.4,715.5,251.9,178.0,0.0,0,15
700,3,1,505.4,400.8,68.6,167.1,7.6,2,2
700,4,1,71.6,580.4,236.6,99.8,-4.8,3,15
700,5,1,319.8,61.0,13.1,169.2,0.0,7,15
701,0,0,329.9,688.6,269.8,318.0,0.0,0,15
701,1,0,501.4,568.7,265.3,26.0,6.9,1,7
701,2,0,483.4,715.5,251.9,178.0,0.0,0,15
701,3,1,512.4,398.1,68.6,171.6,7.4,2,3
701,4,1,75.6,577.8,236.6,99.8,-5.7,3,15
701,5,1,319.8,61.0,13.1,169.2,-1.0,7,15
702,0,0,329.9,688.6,269.8,318.0,0.0,0,15
702,1,0,494.7,569.3,265.3,26.0,7.8,1,8
702,2,0,483.4,715.5,251.9,178.0,0.0,0,15
702,3,1,519.2,395.4,68.6,174.1,7.3,2,4
702,4,1,80.2,574.7,236.6,99.8,-6.6,3,15
702,5,1,319.6,62.0,13.1,169.2,-2.0,7,15
703,0,0,329.9,688.6,269.8,318.0,0.0,0,15
703,1,0,487.1,569.9,269.6,26.0,7.6,1,9
703,2,0,483.4,715.5,251.9,178.0,0.0,0,15
703,3,1,525.8,392.8,68.6,176.5,7.1,2,5
